21
(203,4795.725991253159,-978.40415954496711)
(209,2834.0250953898067,1002.5334586268291)
(211,524.28407912899274,-469.46498029399663)
(212,2389.4677786647808,1394.4955750489607)
(213,2198.6572845428018,1506.5800611069426)
(215,4350.3903100416064,-953.94127568416297)
(217,2377.0139468807029,1227.0360155226663)
(221,793.15341175568756,654.15975344926119)
(222,2529.7957760903519,1139.4144133264199)
(225,2341.2091805012897,202.37476649321616)
(233,3140.4783132222947,-814.39164274465293)
(236,-717.54086163744796,291.10831795539707)
(239,2297.1759895498399,1113.8395801987499)
(241,-261.75285732129123,1610.4361225934699)
(243,3055.6365841922816,650.1567360907793)
(247,2526.0151485843817,862.76143583562225)
(249,431.10273060086183,536.18193627987057)
(250,-255.19235664932057,1134.0770568475127)
(253,2860.0447082245955,593.89210320822895)
(254,5827.2813257348025,739.33506725914776)
(257,3800.3090079311514,326.57949955482036)
(259,2821.0152889722958,1287.0812759110704)
